avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight	solo_q_tier	solo_q_division	flex_tier	flex_division
9233.64285713	2.91071428571	4.42857142857	12.4285714286	17597.7678572	34.6607142857	0.0	1.91071428572	1741.53571429	9511747.20008	4.49797273982	6.65686249137	34.602915804	55249302.1137	743.278847481	0.0	1.20010783299	269364.218858	10.1428571429	16.4285714286	BRONZE	II	BRONZE	IV
10614.2580645	3.46774193548	5.72580645161	15.2258064516	20737.0322581	45.3548387097	8.8064516129	1.35483870968	1897.56451613	12736021.8741	8.5564516129	7.17988351254	71.8499103942	77682423.6007	1424.80107527	397.504032258	0.993951612904	262145.943996	9.01612903226	17.1935483871	SILVER	II	SILVER	II
8635.77777778	1.01587301587	4.12698412698	12.6190476191	15162.8571429	19.4126984127	6.01587301587	1.34920634921	1828.12698413	13377166.1646	1.49485199485	6.95706659041	48.6379236379	66202448.6381	752.622446255	215.25032175	0.983054483052	458972.585237	12.2857142857	24.9365079365	PLATINUM	V		
9438.1884058	2.71014492754	6.68115942029	12.7536231884	23687.1304348	36.231884058	4.57971014493	0.260869565217	1863.71014493	6791385.59365	5.46142167012	8.27477570739	53.9883988958	86752794.0145	201.30258109	78.2362732919	0.528198757764	169126.421422	13.652173913	27.2028985507	PLATINUM	II	PLATINUM	V
8053.50588235	0.894117647059	3.51764705882	13.4470588235	12163.4117647	10.9647058824	2.85882352941	3.49411764706	1706.82352941	10325395.9568	0.650289449113	6.64446311858	58.2644070962	44181281.2074	54.5685714286	45.5670588235	3.7014379085	405841.50732	12.5529411765	20.3647058824	BRONZE	II	BRONZE	IV
9491.15625	2.84375	5.09375	13.046875	15594.75	16.984375	9.265625	0.0937499999999	1753.515625	12537105.5177	4.98798940373	8.0106018768	62.4525862069	56111220.283	92.920707615	35.9296875	0.199353448276	345465.84407	15.25	29.28125	GOLD	V		
9172.5967742	2.0	4.29032258064	13.8387096774	18998.3064516	40.0967741935	27.8548387097	1.67741935484	1799.5483871	13823868.7142	2.65780791789	5.79469522413	69.9821166736	107575133.588	321.657153331	1288.52819962	1.13615416841	430796.458526	20.0161290323	33.1290322581	PLATINUM	III	PLATINUM	V
9856.6173913	2.42608695652	4.38260869565	13.0434782609	17485.5217391	37.4434782609	4.70434782609	3.2347826087	1833.77391304	8950749.3943	4.2689061663	6.00435984306	47.1749595332	66213926.7153	1168.52827245	204.118472832	7.65018416367	238055.375275	10.0956521739	18.5130434783	BRONZE	IV	BRONZE	III
9537.85286783	2.16209476309	5.59850374065	13.2418952618	19197.9900249	34.8379052369	3.99501246883	2.46633416459	1855.49875312	11736295.5453	3.71483777274	12.2378974642	65.1311230966	97242775.9414	1363.26191089	139.283194865	4.25100284195	327949.55113	24.0249376559	51.8628428928	PLATINUM	V		
9522.66071428	2.08928571428	6.35714285714	13.7321428571	22289.1071429	25.3571428572	9.32142857143	1.16071428571	1893.10714285	15417988.6045	1.9791005291	8.1277777778	86.8068783067	122035873.404	281.906349206	330.640211641	1.0291005291	469554.098148	7.05357142857	15.8571428571	GOLD	IV	GOLD	IV
9533.18918919	3.06756756757	5.52702702703	13.945945946	22378.3108108	43.7297297297	1.97297297297	0.608108108108	1869.39189189	10940567.674	5.37766516517	10.3768929644	61.1586658087	103879684.442	889.576104676	54.2185328185	1.05788288288	302892.547099	9.18918918919	19.8378378378	SILVER	V	SILVER	V
8730.3625	3.2125	4.75	11.2	15911.1375	46.1125	1.7375	1.2125	1644.1875	14383796.7364	7.54525162337	9.21474567099	54.1587527057	68030684.2345	1117.06024756	46.3953125	1.50222537879	425147.554579	9.9875	16.45	BRONZE	II	SILVER	IV
9404.39622642	1.66037735849	6.50943396226	14.3726415094	16280.6415094	15.2264150943	4.17452830189	0.0	1841.26886793	12071099.1368	3.11852204399	10.3792187634	65.8952040884	57036917.9398	138.640833459	29.831067753	0.0	358550.795936	48.4622641509	87.1981132075	PLATINUM	V	SILVER	III
9864.15789475	1.34210526316	5.43421052632	13.2236842105	18241.8026316	29.2368421052	2.42105263158	0.71052631579	1898.09210526	13731576.2797	1.90234595498	8.82138623587	59.5625522139	98692067.2142	487.699583982	89.7285104653	0.621350673982	379845.063424	15.7763157895	28.0789473684	SILVER	V	BRONZE	II
9039.11864407	2.28813559322	5.98305084746	14.3220338983	20834.5762712	25.406779661	2.54237288136	1.10169491526	1830.37288136	8800704.8775	6.25539291217	7.18695428865	61.6813045712	62855947.8401	607.371212121	30.9863893169	0.64811248074	241887.085452	5.47457627119	11.9830508475	SILVER	V	BRONZE	II
10088.3333333	2.78431372549	5.23529411765	14.862745098	17414.6078431	28.862745098	12.0392156863	1.37254901961	1907.78431373	12439324.6594	13.5209477124	12.1854248366	61.5170261438	88975074.4006	911.905228758	788.075294118	1.55388888889	293363.954706	10.2549019608	16.568627451	SILVER	III	BRONZE	IV
9599.94230769	2.65384615385	5.86538461539	15.9807692308	22091.9807692	34.4038461538	0.788461538462	0.692307692308	1779.48076923	8870078.52454	4.04375	9.21362179487	58.2391025641	87873661.4506	645.421955128	31.51875	0.389102564103	274497.690385	16.5961538462	31.7307692308	SILVER	III	BRONZE	I
9827.95454546	2.54545454545	5.09090909091	15.4204545455	21608.8409091	24.8636363636	13.6590909091	1.27272727273	1914.51136364	8005988.76793	2.92545831694	5.74872753509	53.6814475928	72166972.2595	496.888268234	375.869309983	0.599769611701	238241.336133	3.75	8.77272727273	SILVER	III	BRONZE	II
9312.79746835	2.03164556962	3.3164556962	13.3006329114	15633.2911392	26.5316455696	8.59810126583	5.06962025316	1790.02531645	11185017.4486	3.99277731915	4.5871614391	59.6618790709	53884963.0625	530.128426802	393.553937929	5.80310414983	327389.615066	52.3037974684	94.164556962	PLATINUM	IV		
9414.08823529	2.67647058823	7.45588235294	13.3823529412	23996.5882353	38.7205882353	3.86764705882	1.36764705882	1788.22058824	9162572.43234	2.97200722394	13.9674019608	39.8015737874	113074342.533	326.904927761	154.319788442	1.06193240454	275921.832998	10.0147058824	22.9117647059	PLATINUM	II	PLATINUM	III
9272.67484662	1.90797546012	4.38036809816	14.3926380368	17594.4723926	34.4049079755	5.81595092024	2.8527607362	1823.21472393	8623108.25122	3.06034525496	7.33131922141	55.8385023281	61050900.177	444.367765876	234.794584303	2.58500693416	255266.28935	33.2331288344	56.4233128834	SILVER	III	GOLD	IV
8523.57407407	2.12962962963	6.53703703704	12.7037037037	20802.1111111	21.3148148148	0.370370370371	0.444444444444	1777.74074074	11990530.8622	2.81468621399	15.2421553498	64.2791923868	120141871.148	139.904192387	4.09053497943	0.323945473251	425067.53588	10.0740740741	28.7777777778	SILVER	IV		
8979.2027027	1.60810810811	4.48648648649	12.7905405405	15226.8918919	21.3986486486	12.7162162162	2.32432432433	1800.51351351	12138838.6032	2.34513217851	7.19145692024	71.0483502035	62189574.5778	297.454926084	596.343189502	2.44971016383	345642.530517	14.8986486486	29.0135135135	SILVER	V	BRONZE	IV
8899.55102041	1.80612244898	5.0612244898	13.0714285714	17155.3877551	12.2142857143	13.8571428571	2.75510204082	1779.28571429	8249226.38667	2.87385785238	7.7037583493	53.6136627872	48661812.6376	187.060088736	741.040012217	2.2062901891	245816.006442	19.6224489796	33.1632653061	PLATINUM	V	GOLD	II
9955.27272727	1.37012987013	4.33766233766	16.5	16913.551948	22.038961039	11.5584415584	6.52597402597	1902.78571429	16325393.0073	1.83242124938	6.57523052345	86.7300128444	82701012.8551	255.978625244	747.246839173	10.1472334213	476431.730833	17.4155844156	31.9480519481	PLATINUM	V	GOLD	I
9313.0	1.99047619048	5.42857142857	12.2285714286	20560.7238095	39.6190476191	2.09523809524	0.780952380952	1870.05714286	10757696.9925	3.27398395256	8.08122274551	43.6469230769	101728466.514	505.233085643	61.4863945578	0.452889412175	302996.103113	9.87619047619	18.1619047619	PLATINUM	IV		
8868.90163935	2.55737704918	5.01639344262	10.7704918033	18947.9672131	35.7868852459	2.96721311475	0.72131147541	1934.54098361	9726296.86781	6.94708160692	5.83196721312	39.5044586561	60917357.6965	456.181769051	33.0196361016	1.33511979823	338162.965096	13.9836065574	45.1639344262	GOLD	III		
8734.45977012	1.19540229885	3.95402298851	13.7586206897	15341.3678161	13.1609195402	0.0	1.54022988505	1868.49425287	7692586.53165	1.34837892945	5.58501938115	56.5212128341	39040876.9601	56.0519762049	0.0	0.650231901593	269406.47653	19.908045977	38.1954022989	PLATINUM	V	SILVER	III
9552.90909091	1.98701298701	4.53246753247	16.2987012987	18486.4155844	21.7792207792	7.4025974026	2.5064935065	1862.27272727	6993150.20498	2.18569023569	5.2574074074	63.0517316017	50243531.1476	518.485545936	346.093698894	1.0829004329	166536.701202	21.8571428571	39.7792207792	SILVER	I	SILVER	III
9312.2757732	1.97164948454	4.50644329897	12.9342783505	14596.0463918	23.4974226804	3.71005154639	2.25386597938	1823.04510309	11505052.7679	3.72116858987	6.77535192851	55.3107486478	53479830.1167	387.519173777	181.900435223	2.00189894645	316933.624412	151.634020619	299.371134021	BRONZE	II	BRONZE	V
9949.39055794	1.66523605151	6.339055794	15.2231759657	18125.5107296	23.4806866953	13.6051502146	2.30472103004	1923.30042918	11968519.3423	2.5821154525	9.5058841016	52.6139215577	69117742.6184	545.788059008	566.03178381	2.68822622299	314157.890699	107.69527897	189.978540773	BRONZE	V	BRONZE	I
9853.79761904	2.78571428571	5.46428571429	13.6785714286	20255.4404762	36.7023809523	3.39285714286	1.75	1823.04761905	7298391.02565	4.38203143326	5.52522838637	51.9481667188	69671004.0672	823.102712943	109.55176975	1.39656377877	149642.085525	9.07142857143	15.4523809524	GOLD	V	BRONZE	I
8777.91346154	1.88461538462	4.97115384616	10.7980769231	18032.9807692	21.1826923077	11.4134615385	1.08653846154	1862.39423077	9860593.29326	2.29746740083	8.47792022792	46.5674090511	84966641.8296	146.348926145	112.332456717	0.972953648917	372320.23251	19.2403846154	38.4807692308	GOLD	I	SILVER	III
9705.93589744	1.84615384615	4.70512820513	14.3333333333	17892.1410257	33.717948718	19.1538461539	4.42307692308	1844.28205128	6657572.19534	4.06687632544	4.94262338539	53.7823862541	45340097.0376	1049.9704357	959.06681608	4.88870493541	187940.174889	11.3333333333	17.3846153846	SILVER	V		
8908.71428571	2.80357142857	7.33928571429	9.08928571429	16565.8392857	60.3928571428	0.0	0.874999999999	1716.17857143	24654942.0431	8.45214892556	16.5258085243	49.2193367602	112617083.117	2166.01226173	0.0	0.953862354538	678697.750125	9.55357142857	24.6428571429	BRONZE	III	BRONZE	III
9342.49180328	2.72131147541	6.16393442623	13.9508196721	21850.6065574	31.4918032787	3.32786885246	1.27868852459	1801.70491803	13076270.8363	5.9223132969	11.743442623	53.4021857924	133754115.842	662.716029145	86.0594717669	0.978324225864	384028.264754	9.88524590164	15.9180327869	SILVER	IV		
9832.171875	2.609375	5.953125	16.828125	21645.859375	34.71875	10.234375	0.984375000003	1934.234375	7889915.33321	3.66717960859	7.47857481061	60.169073548	71779694.009	247.15234375	118.785669192	0.595328282828	234407.914299	15.109375	22.875	GOLD	IV	SILVER	V
10116.6831683	2.41584158416	3.74257425743	13.6633663366	15019.0891089	31.297029703	14.900990099	2.13861386139	1917.30693069	11231892.1196	2.67365704656	5.74616599958	53.9746155467	50073703.1324	555.213380379	485.591215505	1.68549961379	300561.981863	14.9207920792	29.3564356436	SILVER	IV	BRONZE	I
9471.89328063	1.84584980237	5.01185770751	14.1462450593	18069.2529644	29.3833992095	8.66007905138	4.13043478261	1867.75098814	12117190.4148	3.1500145729	8.83527242389	66.9752658313	74556360.9805	502.946281814	408.866159629	5.01080761381	354968.166436	26.6205533597	50.976284585	GOLD	V	SILVER	V
9568.47368421	2.57894736842	5.75438596491	17.2456140351	20500.2280702	21.1754385965	4.26315789474	1.29824561404	1864.01754386	9077307.28318	2.60392428439	6.94939981533	73.9767928593	69780041.4713	211.181409664	163.271391198	0.923330255463	290592.451031	14.701754386	26.5789473684	GOLD	III		
9375.70689655	2.39655172413	3.55172413793	16.5344827587	17690.5689655	18.724137931	0.0	1.3275862069	1788.17241379	10927212.7376	4.33602030153	6.06243469174	70.6118823704	77982500.3483	458.39069264	0.0	0.761792804896	360310.248246	14.8965517241	22.3448275862	SILVER	V	BRONZE	II
8939.45161291	2.25806451613	4.6129032258	13.7580645161	18414.6935484	22.6129032258	3.59677419355	0.935483870967	1797.96774193	15460113.337	3.23664268197	9.67732503302	71.9696890075	114573014.65	206.685671167	96.473226076	0.8129301749	480695.338082	5.66129032258	11.3225806452	SILVER	V	BRONZE	III
10656.8653846	5.11538461538	6.63461538462	13.2884615385	19984.8076923	33.8653846154	13.3269230769	0.25	1843.28846154	17941807.197	12.2108974359	15.0290064103	55.8482371795	117912150.409	497.861538462	100.257051282	0.277724358974	404570.954487	18.2692307692	31.6153846154	PLATINUM	I	DIAMOND	V
10385.0298508	2.82089552239	6.67164179105	15.8656716418	24314.9701493	46.7313432836	0.253731343284	1.41791044776	1904.02985075	10106154.9011	3.25571073205	9.86570007106	43.6148791756	125855248.988	418.973887704	2.17074626866	1.58659559346	320143.502463	13.7462686567	19.6567164179	SILVER	II	SILVER	IV
9073.77358491	2.92452830188	6.3962264151	13.7547169812	19796.8867924	39.3773584906	2.30188679245	0.0377358490566	1775.16981132	12050807.4272	4.30954334154	11.9243915778	85.6088323763	96181939.6495	492.863959529	38.5365053323	0.0738310090238	363486.014629	17.5849056604	40.2830188679	BRONZE	II	BRONZE	III
9891.47222224	2.53703703704	5.40740740741	16.0833333333	19825.0462963	28.1296296296	9.25925925926	1.5	1820.17592592	10362520.2905	5.16142710171	8.01032480893	54.4592041446	81136290.0679	457.21449515	216.837463257	1.68021017049	294465.045256	17.962962963	25.537037037	PLATINUM	III	PLATINUM	IV
9745.27941177	2.72058823529	4.55882352941	14.1176470588	15858.8235294	21.1176470588	1.97058823529	0.60294117647	1805.5	11394709.4856	4.77874834144	8.77983677024	53.163464728	61812724.2276	142.652813099	84.6458978328	0.961734529338	306095.719511	13.9852941176	21.7647058824	PLATINUM	V	GOLD	V
9928.05825244	2.71844660194	6.30097087378	12.3106796116	18351.2621359	32.8349514563	2.70873786408	1.91262135923	1832.38834952	10682910.9008	6.15311205064	13.7117003674	46.4327989023	73550986.539	683.072654907	39.3970086591	0.957422913096	268434.993578	17.2038834951	28.8058252427	PLATINUM	V	GOLD	III
9279.54296875	2.01953125	4.72265625	13.10546875	17997.2460938	29.57421875	0.88671875	1.8671875	1867.6015625	11762126.1779	3.06583772832	7.95952628802	59.4465306956	89600762.1571	377.586999151	52.2601149361	1.0780657315	351049.401908	27.20703125	48.859375	SILVER	V	BRONZE	III
9608.04864865	2.04864864865	5.57297297297	14.6324324324	20806.0216216	22.6108108108	9.41621621622	3.74054054054	1885.91891892	9656695.48928	3.27587036113	8.16748024853	54.2996644697	79481702.6112	275.812034749	554.943437887	3.05473882632	281417.900976	11.0864864865	20.5027027027	SILVER	III	SILVER	IV
9733.62068966	1.6724137931	3.79310344828	15.7413793103	16651.0689655	19.9482758621	6.94827586207	2.15517241379	2010.0862069	4372034.84529	2.35513860717	5.05391029975	35.3990421456	50525281.7978	43.5756141537	415.975039441	1.11155059725	155350.873293	6.51724137931	12.4827586207	SILVER	IV	BRONZE	II
9078.09615385	1.81538461539	5.23846153846	14.7115384615	19070.9115384	22.8423076923	20.1038461538	3.89230769231	1841.81153846	9546992.36947	3.09006892506	7.87098897359	59.3624098466	78688412.5339	226.192517713	853.147503472	5.94765960673	313223.90299	64.7153846154	115.638461538	SILVER	V	GOLD	V
9914.39583333	2.79861111111	5.17361111111	13.7222222222	17769.8541667	35.8611111111	0.736111111111	1.73611111111	1887.3125	12879020.3764	4.65415110488	8.55647370059	64.6652602708	93526381.1583	1264.64715219	14.845043573	1.36919740118	328826.606909	28.1875	53.1111111111	BRONZE	II		
10820.8840579	2.84057971015	6.52173913044	13.0434782608	19696.9130434	64.4782608696	16.4782608696	0.666666666667	1852.55072464	14184620.5856	5.08361204013	12.081103679	57.6337792642	74206953.4679	2221.61594203	332.859253066	1.33389074694	304457.880435	23.9565217391	41.7246376812	BRONZE	I		
8649.0620155	1.47286821705	2.95348837209	13.1860465116	14259.4883721	17.5658914729	5.5503875969	2.60465116279	1745.52713179	8329833.43785	1.44854930664	4.01514408033	46.1329149252	44379228.3068	213.915100799	171.324056492	5.864055942	247035.12322	10.5348837209	18.8139534884	SILVER	V	SILVER	V
9410.70676692	2.96240601504	6.83458646617	11.5639097744	21316.6992481	39.4135338346	0.0	0.308270676692	1804.09774436	13548545.3794	5.14493313704	12.5100373311	44.0367091242	110817862.476	519.170641639	0.0	0.23602822616	350024.678707	23.4210526316	41.6015037594	GOLD	III	SILVER	IV
11133.539823	5.94690265487	7.13274336283	8.61061946903	20161.6460177	111.345132744	4.38053097345	0.548672566372	1766.56637168	18452077.7741	17.3802120705	17.4351829706	41.6311887108	103348141.261	4257.69114247	57.8191820139	0.456350155465	353434.079885	57.9557522124	109.07079646	SILVER	V	SILVER	V
9962.53757226	2.20809248555	5.2485549133	14.3583815029	17732.5144509	24.8612716763	16.4682080925	2.26589595376	1915.21387283	11000942.1254	4.7273475836	8.3644872056	53.9201530646	77430782.4092	327.445756195	530.932565202	2.17304868267	286706.45252	14.0462427746	27.5317919075	SILVER	II	SILVER	II
9230.30985915	1.71830985915	3.81690140845	14.014084507	14739.6619719	18.6760563381	16.676056338	3.69014084507	1807.23943662	17847565.1857	2.59668615985	6.34879059934	76.7410674574	73359466.8575	215.889330917	907.963800344	3.58744749197	563591.644499	18.7605633803	30.9718309859	SILVER	III	SILVER	V
9501.68421053	2.0	5.07368421053	14.1684210526	18410.8210526	25.0947368421	25.1894736842	2.2947368421	1819.37894737	9678449.074	2.87449354223	7.36213456994	56.8122984823	66079577.6545	614.620726684	908.142419372	3.34935949499	276181.592065	8.52631578947	15.1894736842	BRONZE	III	SILVER	V
8869.48611111	2.33333333334	5.19444444445	15.7916666667	19728.3611111	26.3472222223	0.0	1.75	1753.70833334	12275319.52	4.52188552188	7.94766113516	85.3503968254	93571787.5385	144.827098365	0.0	1.45877224627	374475.846669	22.7083333333	42.9722222222	SILVER	III	BRONZE	III
10600.308642	3.28395061728	4.77777777778	12.2839506173	18194.7530864	53.7901234568	3.14814814815	0.925925925926	1859.98765432	10708115.943	4.71438653335	7.79507955128	46.191641595	66198820.4221	1339.37741307	127.181604646	0.3817610615	275940.80406	8.20987654321	15.3456790123	PLATINUM	V	SILVER	III
9946.74736843	2.45789473684	5.74736842105	15.5631578947	18411.7631579	20.8473684211	12.2368421053	0.505263157895	1884.84210526	12570645.4138	3.66465939306	10.2610777779	61.4189334177	84798285.2001	282.818884537	583.846817176	0.370868493721	355903.515306	33.2315789474	59.0947368421	SILVER	IV	BRONZE	IV
9376.70833334	1.29166666667	3.45833333334	14.825	14280.525	15.0416666667	12.8333333333	1.68333333333	1833.79166667	9576662.72649	1.84200561417	5.246494398	56.0764493985	49549103.1562	97.0117156456	295.35444665	0.713013173073	248134.526289	15.3666666667	27.4333333333	BRONZE	I	BRONZE	I
9262.609375	2.203125	4.453125	12.8125	15939.15625	44.8437499999	0.359375	0.28125	1771.4375	8876334.38311	2.52421875	4.90506572421	50.5628162203	43207837.8332	802.661557539	3.70982142857	0.241003224206	271567.49584	5.328125	9.5	SILVER	V	BRONZE	III
8885.8313253	1.34939759036	5.59036144578	12.1807228916	15681.3493976	21.2891566265	2.78313253012	1.3734939759	1772.44578313	9288464.53387	1.6150399919	6.44556279416	44.6049310364	41328778.3499	933.004730785	178.408885542	0.94586847714	305978.229381	6.25301204819	12.5180722892	BRONZE	III	BRONZE	III
10016.0	1.54729729729	3.88513513514	15.4594594594	16255.8040541	38.7837837838	6.16216216216	5.67567567567	1875.28378378	15087198.6526	2.7798304745	5.59496381627	75.3565151803	61229737.9154	1340.5313878	231.668581345	10.295965462	397613.301901	65.1013513514	101.972972973	DIAMOND	V	DIAMOND	III
10710.64	3.86	5.88	13.8	17570.68	24.74	4.04	0.26	1971.72	7661329.31151	7.07606060606	5.72606060606	29.6292424242	44294373.5277	135.626060606	105.250909091	0.257878787879	179387.869242	23.06	39.0	PLATINUM	II	PLATINUM	II
9707.95	1.65	4.525	15.0375	18711.15	25.4625	6.4625	1.5125	1943.4875	10115553.7175	2.47978479854	5.96549908425	59.8800518926	69524770.6084	517.381425519	256.199534493	1.04258241758	311363.09275	14.4125	24.875	GOLD	V	SILVER	III
8890.01449276	2.7536231884	5.28985507246	12.2463768116	16693.9565218	30.768115942	3.69565217391	1.30434782608	1698.47826087	11445686.9452	3.69037080559	10.9410725943	42.8901782217	68644750.6542	266.272555164	172.667783	0.721412717065	356459.701485	11.8695652174	22.4782608696	GOLD	IV	SILVER	I
9251.38961039	2.18831168831	5.2987012987	12.6688311688	19996.3246753	25.2207792208	19.1883116883	2.17532467533	1741.63636363	9397384.23363	2.54656805904	7.68527150529	51.277153475	76645816.7948	398.002037117	518.495907144	1.47276688568	243131.005904	11.1428571429	23.025974026	SILVER	V		
10458.3636364	3.29292929293	4.77777777778	12.1717171717	20133.070707	39.1515151515	1.41414141414	0.515151515151	1910.26262626	12885765.9678	7.0783558341	6.37103428653	43.1250786217	85400890.0826	1281.3955867	29.9391094039	0.486960037738	327461.48086	31.2626262626	55.2222222222	BRONZE	II	SILVER	IV
10049.5480769	2.38461538461	4.54807692308	13.2788461538	16200.0192308	39.125	16.0961538462	0.721153846154	1883.76923077	17710378.0073	5.10081953135	8.18291467305	57.9389942952	65513881.1782	598.981858668	606.77392728	0.369479358361	459213.926125	16.7403846154	30.4230769231	BRONZE	I		
9329.37499999	1.015625	5.28125	17.03125	20019.921875	15.3125	11.015625	1.65625	1885.796875	7036482.75632	1.20157828283	6.80820707071	55.6083964647	57866250.1293	275.519760101	445.971590909	0.911426767677	203162.037752	28.484375	48.53125	SILVER	IV		
8961.94805195	1.51948051948	4.23376623377	12.025974026	15245.7922078	28.4155844156	3.63636363636	1.62337662338	1815.2987013	10233247.2441	2.22047619048	5.7224025974	45.0375324675	45004563.4713	295.360097403	199.113993506	1.10463203463	290517.255974	8.1038961039	17.8051948052	BRONZE	II		
10412.5294118	3.56862745098	5.45098039215	16.0784313726	19636.7254902	28.0588235294	0.529411764706	0.921568627451	1783.94117647	9142445.00116	8.07910750509	6.97871591165	32.7604800541	58656608.5917	196.340446811	13.8012170385	0.796540455263	233617.28568	15.7843137255	21.7450980392	SILVER	II	SILVER	II
9723.48630137	2.1301369863	3.8904109589	13.7671232877	15012.9589041	30.8150684932	4.16438356164	5.94520547945	1824.45205479	9819137.67746	3.6792337957	5.59163087136	60.0273209516	45531213.553	1223.09100009	237.454837188	9.51142557653	257850.418807	17.8835616438	31.7808219178	GOLD	II	SILVER	I
10100.1714286	2.25	4.45714285714	15.0785714286	18130.5642857	35.7785714286	0.0	2.19285714286	1945.57142857	10840640.188	3.33096847695	6.12374030139	66.1857657671	63230428.8407	1007.74543676	0.0	1.30766155939	289328.916089	18.0357142857	30.5142857143	PLATINUM	III	GOLD	II
8515.10679611	1.96116504854	6.05825242718	11.9708737864	22691.184466	30.7572815534	7.14563106796	1.10679611651	1749.22330097	12026226.2424	3.34555221007	11.9442822908	49.1662734013	132207875.191	279.083621114	266.464314244	2.30103641801	408342.917353	31.9902912621	61.932038835	GOLD	IV	SILVER	V
