avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight	solo_q_tier	solo_q_division	flex_tier	flex_division
12260.5555556	6.88888888889	5.90476190476	7.2380952381	20043.1746032	180.365079365	1.06349206349	1.46031746032	1761.49206349	12722725.8517	13.330756545	5.64887394352	15.1812856456	48415275.7603	2832.78932608	21.4613481756	0.666666666667	172556.032021	3.66666666667	8.42857142857	GOLD	II	SILVER	I
10722.8897059	5.39705882353	6.40441176471	7.80882352941	15974.4264706	119.551470588	3.16911764706	0.382352941176	1800.85294118	16034621.899	14.3055481975	11.1469960267	27.6544581963	53484866.3837	3199.97783271	105.047277661	0.443869504323	328944.1648	7.33823529412	15.7058823529	SILVER	V	SILVER	I
11238.4848485	6.7196969697	5.68181818182	8.68181818182	17200.3409091	126.257575758	2.36363636364	0.848484848484	1836.70454545	16550817.4884	16.6277289704	8.09624925728	26.0392973856	59199246.3445	2536.78170571	76.5871604703	0.508363042187	338057.277993	8.85606060606	17.696969697	GOLD	II	PLATINUM	V
12415.1753246	7.96103896104	5.17532467532	7.62987012986	18621.1428571	171.935064935	3.52597402598	1.03246753247	1838.0	18135106.5151	17.1823229315	8.45418677206	21.5179448396	69628932.136	3668.8737542	76.2894051624	0.515622144921	330765.967489	40.1948051948	69.2467532468	PLATINUM	III	GOLD	I
12892.8301887	7.32075471698	5.77358490566	6.90566037736	19876.8490566	183.150943396	0.339622641511	1.11320754717	1879.09433962	17973266.2155	16.8454915106	6.36501601124	19.0557340982	57892696.6322	4226.09986868	5.64296081278	0.657042642892	304881.086092	2.60377358491	8.01886792453	BRONZE	II	BRONZE	II
11959.4019608	8.33333333333	6.52941176471	7.58823529412	21748.6764706	147.176470588	0.00980392156862	0.0392156862745	1891.90196078	16054417.909	25.9143577721	10.7823610604	21.7237384809	91859184.8587	2279.53317805	0.0095238095238	0.0549009458855	283410.582457	14.1176470588	24.3137254902	BRONZE	II		
13234.5961539	7.44230769231	3.51923076923	9.4423076923	16149.1730769	176.884615385	0.692307692308	0.0576923076923	1999.98076923	22614632.5254	20.7110991573	4.15704231666	27.3830778196	59002631.8647	9675.35676889	12.4615384615	0.0407925407925	357506.693442	9.26923076923	13.6153846154	SILVER	I	SILVER	V
10919.5692307	5.07692307692	4.75384615384	8.56923076923	16205.8538462	142.969230769	1.8076923077	0.938461538462	1865.72307692	23067511.5549	13.0899224806	10.3427549195	34.0462731068	85041686.9517	4161.14919499	43.5453786524	0.3961836613	504748.350388	65.5	128.015384615	GOLD	V	SILVER	IV
11081.4528302	6.35849056604	6.33962264151	6.8679245283	18722.6226415	127.41509434	3.20754716981	0.528301886792	1698.58490566	20319463.4368	15.2001397624	11.5912299092	15.4737246681	88157757.5864	6507.34909155	38.7477288609	0.647204751924	359632.369532	6.90566037736	16.7735849057	BRONZE	II		
11353.3269231	5.44230769231	5.19230769231	7.98076923078	16967.8846154	152.384615384	0.0	1.17307692308	1833.78846154	18340792.7113	11.6991115609	8.76230319388	23.225708502	78464157.4973	4013.60403734	0.0	1.6270242915	361809.216723	5.53846153846	12.4615384615	GOLD	V		
11629.9423077	5.03846153846	5.55769230769	8.07692307692	20544.1538461	144.211538462	0.0	0.923076923077	1936.25	16397155.7911	9.38020833333	8.0342948718	19.3266826923	75876888.541	3240.47275641	0.0	0.791025641026	346500.424439	2.76923076923	7.53846153846	GOLD	I	GOLD	III
10548.5490196	6.25490196079	7.62745098039	6.88235294118	16866.4509804	128.235294118	2.58823529412	1.19607843137	1764.03921569	13645130.3431	9.58851540617	9.92278244631	17.19589169	45444576.329	2001.91892312	39.9829131653	0.962994086524	328624.636664	3.19607843137	7.86274509804	DIAMOND	II	DIAMOND	IV
11358.8709678	6.5564516129	6.73387096774	7.46774193548	21655.8709677	127.290322581	7.39516129032	0.846774193548	1765.44354839	16239015.4614	22.3637833902	8.7088654239	17.4116007707	75141378.2441	3546.77000203	204.460595404	1.16352212414	227496.847748	7.57258064516	14.9838709677	GOLD	V	SILVER	II
13154.8758621	6.78620689655	4.71724137931	5.94482758621	18771.7793104	214.268965517	1.48965517241	1.36551724138	1843.37241379	18711002.7058	15.1157876845	6.03870579369	17.1772775058	74035116.2213	4011.84401569	27.919051514	0.670512622671	283135.413959	14.3103448276	24.2827586207	GOLD	IV	PLATINUM	IV
12722.357647	8.52941176471	6.24235294117	5.76705882353	18108.2423529	163.044705882	4.76	0.261176470589	1921.10823529	24894414.1275	27.2036172927	11.5167909284	16.2081247342	80080617.615	5268.14665344	105.305423104	0.245579021971	397947.100734	243.164705882	405.305882353	PLATINUM	I	PLATINUM	V
12606.9298246	7.40350877193	6.50877192982	6.84210526316	20009.0877193	179.631578947	4.14035087719	0.368421052631	1902.24561404	16806422.7748	17.313700919	10.3958646617	14.7633667502	56376136.35	3741.42919799	29.4525898079	0.271261487051	303535.660443	3.64912280702	6.19298245614	SILVER	I	SILVER	I
13208.2307692	9.32692307693	5.53846153846	8.92307692308	15629.2307692	177.576923077	0.942307692305	1.59615384615	1973.05769231	11110497.4366	19.0689535689	7.63178563178	25.4722799723	33246288.1703	1678.01767152	21.9251559252	0.872487872488	179333.311966	15.6346153846	28.1153846154	SILVER	V	SILVER	IV
12194.4166667	6.5	5.67857142857	7.44047619048	19281.5	182.261904762	3.63095238095	0.559523809524	1867.95238095	12624400.2539	15.3468807978	7.85886858953	20.7918291475	55986248.3958	2268.64279917	48.5952438215	0.242456452278	216743.975578	6.91666666667	12.9047619048	SILVER	II	SILVER	IV
12054.9589041	5.19178082192	5.68493150685	8.50684931507	18174.8767123	144.93150685	0.602739726027	0.767123287671	1919.10958904	15609864.1645	8.21204522022	7.75292016497	20.9599904257	64328747.7573	3359.89568051	4.67786124614	0.414961702754	291476.836555	9.39726027397	17.9315068493	BRONZE	III	BRONZE	II
11505.85	6.3125	5.3625	7.5	17313.5625	159.825	0.0	0.6125	1791.65	14685425.9251	12.8084077381	5.62777777778	15.9846974206	47869323.1977	3529.59144345	0.0	0.399280753968	239522.963343	2.85	5.4	DIAMOND	V		
12366.2911392	6.78481012658	5.77215189873	6.03797468354	18315.5822785	205.620253164	0.860759493671	1.67088607595	1798.39240506	17357922.6195	15.6295814154	7.19264240506	14.9106516111	69087618.5824	4179.34974108	7.44936708861	0.893210586882	312362.411802	11.3544303797	20.1392405063	PLATINUM	II	PLATINUM	II
12400.8846154	8.17307692307	5.94230769231	7.94230769231	20046.6923077	174.576923077	0.730769230769	0.230769230769	1847.5	17468799.2897	23.8914072039	7.00072496948	20.3072725885	75397063.3498	3148.79777167	14.2051282051	0.24461996337	286869.207456	3.05769230769	6.0	GOLD	III	SILVER	V
12449.754386	6.98245614035	7.87719298246	7.33333333334	25947.9122807	163.333333334	7.36842105263	0.263157894737	1901.59649123	13920300.5767	12.8201944255	10.3555669477	19.9804625199	120990133.349	3639.52912585	91.3643198906	0.269689374952	297631.164179	5.78947368421	9.35087719298	SILVER	I	SILVER	II
11492.4720497	6.06832298137	6.19254658385	7.10559006211	20151.4968944	171.173913044	1.30434782609	0.627329192546	1745.81987578	13882187.8739	13.519178731	8.80374297645	20.46623248	66984599.278	3324.29790962	13.3816717991	0.462634954032	236479.81527	7.27329192547	12.5900621118	DIAMOND	V	PLATINUM	V
12429.28	6.78	6.79	8.3	21964.32	165.37	7.21	1.16	1861.96	10220373.5632	13.2716428571	5.65705952381	15.42425	60363416.7509	2156.98915476	73.4131547619	0.809392857143	145350.918	6.7	11.48	PLATINUM	IV	GOLD	III
13408.7789474	8.93684210526	5.45263157895	7.87368421053	18078.9052632	190.357894737	2.17894736842	0.568421052632	1886.94736842	16303371.7518	21.7934087842	5.22998405104	14.8124892651	30465088.9357	3808.95354864	8.59122807018	0.580551466078	202351.311815	9.65263157895	15.2105263158	PLATINUM	III	GOLD	IV
12776.04	9.22000000002	5.88	7.74	16555.62	176.3	7.93999999999	0.56	1843.98	16373242.835	25.7291666667	7.6225	25.8825	44489148.9292	3584.59583333	76.6049999999	0.395833333334	233565.356667	8.84	15.56	SILVER	II		
10944.9201878	5.32394366197	6.74647887324	6.97183098591	22948.2159625	134.89201878	2.30516431925	0.647887323944	1848.70892019	18673533.2548	19.4702036022	11.2248496244	22.0863298519	152169377.082	3387.64230292	50.2857868688	0.717093605544	360308.162019	37.8215962441	83.0563380282	GOLD	V		
12024.6060606	5.40404040404	7.10101010101	9.9797979798	18772.2525252	121.060606061	0.0	0.959595959596	2009.08080808	22126424.3122	15.3705437945	12.7240420398	34.6809652607	83622731.6854	4405.92794529	0.0	0.781487274909	451789.506969	11.0707070707	19.4646464646	BRONZE	III	BRONZE	III
12256.0392157	6.64705882353	4.88235294118	7.96078431373	20971.6176471	175.058823529	4.33333333333	0.127450980392	1853.35294118	17899977.1304	15.5282520584	6.93751597787	30.4314648586	89508214.8601	3932.25164366	52.2107587866	0.102186658977	288289.456784	6.74509803922	12.9411764706	DIAMOND	V	GOLD	V
10069.3766234	3.49350649351	6.37662337662	8.99999999999	17310.4025974	78.6753246753	8.76623376623	1.06493506494	1783.20779221	18071798.8785	7.55809190809	11.6991730492	35.3943445444	78548945.8013	1741.58831169	43.9371295371	0.693262293262	465775.063492	13.9090909091	26.2987012987	PLATINUM	II		
10964.953125	6.74479166667	7.65104166667	7.82291666666	19916.125	105.322916667	2.32291666667	0.0	1912.52083333	21774618.3041	28.0131480913	20.8525216445	25.4485416702	103749317.891	3085.77076517	24.6595751469	0.0	495065.451049	32.5885416667	61.9583333333	GOLD	II	PLATINUM	IV
11745.7826087	7.33913043479	7.08695652174	7.18260869565	20858.4	143.965217391	1.6347826087	0.8	1871.73913043	18767319.8238	21.4074885501	14.0896859903	18.5614790765	90649179.4071	3407.69047117	19.3102722881	0.489698224481	367434.810589	3.8	8.66956521739	PLATINUM	V	PLATINUM	II
11052.6949152	3.52542372881	5.37288135593	13.4237288136	18030.9152543	69.9830508475	0.0	1.98305084746	1879.44067797	12657429.9425	3.41696143454	7.92760434112	45.1054520891	66650579.1851	2270.55022889	0.0	1.26629709028	259291.787634	8.18644067797	14.1525423729	GOLD	V	GOLD	IV
11897.8301887	7.92452830189	4.81761006289	6.93081761006	15838.7421384	154.974842767	2.54088050314	1.06918238994	1824.53459119	27030045.9381	27.0306553859	9.32145269709	22.2627150511	75700686.1864	4678.38916259	54.9121360354	0.827488269941	503518.669332	10.6981132075	20.8742138365	DIAMOND	V	DIAMOND	II
12638.6666667	7.69047619047	3.64285714286	6.10714285714	17133.3452381	195.285714286	4.2380952381	1.40476190476	1816.07142857	23970668.202	27.3709145022	5.04207379922	15.2929924242	66693107.7677	4955.99425505	112.756462585	1.05491135848	339187.126258	4.05952380952	7.7619047619	SILVER	IV	BRONZE	III
10484.92	5.64	5.36	8.82666666667	16084.4533333	121.773333333	5.54666666667	0.0666666666667	1702.77333333	17660857.0975	12.4244816092	9.50063908046	35.2998563218	67873296.3784	2907.07933793	66.7869183909	0.0585333333333	412155.845352	11.7066666667	23.08	BRONZE	III		
12796.8834356	7.32515337424	4.9263803681	8.9754601227	20248.6687117	176.944785276	6.74846625767	3.11656441718	1924.97546012	13089875.0424	13.8588497976	7.65475773131	21.0829149451	73240100.9858	2567.70858478	165.287234812	3.66375046952	237860.118381	18.2944785276	29.7116564417	PLATINUM	V	SILVER	IV
11618.78	6.06	4.21	7.52	16812.32	165.07	0.0	0.12	1901.06	13870172.8846	13.2513227513	5.125	24.6815608466	45915009.7271	3673.04434855	0.0	0.09728505291	270778.430089	19.01	36.64	BRONZE	III	BRONZE	III
11744.1203704	6.11111111111	4.40740740741	9.62962962961	20078.5555555	132.842592593	2.27777777778	0.75925925926	1870.5	15422395.3883	14.1473388859	6.08538914789	25.4447146908	95238717.7826	3544.31480613	71.6878342581	0.745517307578	293382.251171	10.2962962963	15.462962963	SILVER	III	BRONZE	I
12828.7604167	5.85416666667	6.20833333333	9.0625	19385.46875	184.895833333	4.04166666667	0.552083333333	2005.77083333	11167069.3038	11.9031295612	5.40287584383	24.5985039227	28992902.1233	1843.11187797	52.6923052363	0.346556285349	175800.160177	7.38541666667	13.3541666667	SILVER	V	SILVER	V
12357.6040268	6.93959731544	4.57718120805	8.27516778523	18333.9261745	170.469798658	0.369127516779	1.64429530201	1898.84563758	13402702.0144	12.9149363859	5.92981537909	25.9762805077	70644220.4012	2456.89826329	6.66763933469	2.76328885282	250669.103218	9.68456375839	17.7919463087	GOLD	IV	SILVER	III
12570.6372549	7.54901960784	5.55882352941	9.02941176471	19113.754902	177.352941177	0.480392156863	0.0392156862745	1848.92156863	12215965.7988	12.5914488017	6.27456427015	23.4963099129	49439300.2767	2398.57276688	8.58387799564	0.0340413943355	212648.545547	15.1666666667	25.4117647059	DIAMOND	V	PLATINUM	V
12667.826087	7.8115942029	5.42028985507	6.71014492754	20103.826087	177.144927536	7.78260869565	0.666666666667	1892.2173913	13488742.3487	13.5203703704	6.02745571659	13.7742351047	58051273.5603	2976.1541868	75.1510466989	0.355958132045	225270.86409	2.66666666667	5.23188405797	SILVER	V	BRONZE	II
12185.3541667	5.72916666667	5.29166666667	7.83333333333	17204.75	177.90625	7.03125	1.4375	1909.83333333	10407011.5016	11.0115833819	6.83872776529	17.984919681	40428809.4313	2487.29384903	254.989741509	1.45534933816	179625.984479	6.0625	12.3125	GOLD	V	PLATINUM	III
11913.2427185	7.43689320388	5.88349514563	8.30097087379	16849.5145631	142.766990291	4.04854368932	0.31067961165	1883.53398058	11462167.9459	12.6294432293	7.83059105193	18.0303859618	46113825.0985	2656.83861345	42.4014740056	0.205741245294	243126.531991	6.41747572816	12.3786407767	SILVER	III	BRONZE	II
12817.484375	7.65625	6.0078125	9.85156249999	18198.875	151.96875	4.8125	2.1015625	1965.2265625	17732775.0193	18.9348565839	6.6464324578	29.1258688862	50322795.9686	4177.39726189	115.765226068	1.81980828017	306660.252947	10.6875	17.46875	PLATINUM	IV	SILVER	I
11124.3809524	3.85714285714	3.96428571429	12.3571428571	16100.2142857	57.9166666667	0.797619047619	0.571428571429	1925.94047619	15974333.593	6.78911564626	8.05824829932	46.2057823129	69171481.3827	1229.33829365	29.8042800454	0.363945578231	389367.341695	48.0	84.0	SILVER	III	BRONZE	III
11906.62	6.56	7.9	6.98	19542.72	176.52	2.12	0.38	1909.48	12042671.3354	10.6632679739	10.3678529412	17.8840784314	51084140.1028	2412.70563072	32.9299346405	0.257816993464	217214.123817	4.78	11.4	GOLD	IV	SILVER	I
12249.7321429	7.5	4.76785714286	7.91071428571	16566.375	149.410714286	0.428571428571	1.89285714286	1893.92857143	13073823.9945	21.3774801587	5.08767361111	15.1834325397	55173508.9103	2051.92309028	8.86941964286	1.09682539683	215216.868155	5.05357142857	8.10714285714	GOLD	V	GOLD	V
12391.851282	8.82051282051	6.76923076923	7.08205128205	21052.2615385	176.184615385	0.333333333333	0.00512820512821	1768.19487179	16382388.6642	24.4077206127	10.9993328893	17.1568440818	83134032.1242	3406.21157657	4.73317904319	0.0	265222.426406	19.5384615385	30.4974358974	SILVER	III	BRONZE	II
10996.2153846	5.75384615385	4.63076923077	6.76923076923	15523.7692308	158.615384615	4.0	0.676923076923	1693.95384615	16195978.4084	11.315521978	7.3256043956	21.0886813187	51399681.2189	3702.92837912	36.5236263736	0.425549450549	265263.621017	5.15384615385	9.61538461538	PLATINUM	IV	GOLD	I
10235.46	5.06	6.64	6.72	18853.42	143.72	3.1	0.22	1701.9	16553362.6689	12.2321825397	10.9965873016	19.9321825397	82475561.0467	4053.2138492	28.8476190476	0.2225	397064.332143	6.94	14.72	SILVER	II	BRONZE	I
10990.6875	6.67857142857	6.76785714286	7.05357142857	18262.5714286	138.455357143	5.51785714284	0.107142857143	1757.00892857	19876866.2126	18.6755418046	12.2561551986	19.3297728213	66659758.5655	4117.52348318	75.4055530659	0.122636858798	340237.373249	12.0625	24.7321428571	GOLD	IV	SILVER	III
13038.831579	5.87368421053	4.7052631579	11.3789473684	16672.7578947	117.863157895	0.0	1.08421052632	2062.25263158	15956867.2379	11.4534898786	8.44134412956	33.5338137652	58953439.239	3691.16911741	0.0	0.748064777328	317902.217927	20.4526315789	35.4842105263	BRONZE	V		
10257.2659575	2.4255319149	3.89893617022	9.69680851063	11850.9521277	54.4787234043	14.579787234	3.31914893617	1876.7393617	18032630.4945	5.20960051288	6.15080009044	39.0364941986	42002737.8687	1711.51404487	770.863788574	3.51862346092	403815.311381	49.7234042553	102.989361702	BRONZE	III		
11543.028169	5.83098591549	7.23943661972	11.2394366197	20143.056338	81.7464788732	1.74647887324	1.30985915493	1974.94366197	11669833.4219	15.3369629966	8.22421121712	33.2260336211	40812526.6628	1395.43259377	60.6824801858	1.01032359029	201387.685395	7.94366197183	16.8309859155	GOLD	IV	SILVER	III
12552.5233645	6.03738317757	6.52336448598	8.81308411214	21146.3738318	155.803738318	2.85981308411	3.28971962617	1911.62616822	9916364.14898	8.53395125124	9.46688156081	17.4348388372	51619696.4311	2490.20788215	98.0821231727	3.86856259006	180758.732828	6.95327102804	12.3644859813	SILVER	III		
12430.6440678	7.4406779661	4.84745762712	6.4406779661	15672.4067797	175.93220339	1.1186440678	0.0338983050847	1868.0	24294688.15	22.1110542	6.23615508785	14.5940243373	47646165.249	6560.11755448	16.7808716707	0.0313962873285	360929.483808	6.89830508475	12.7288135593	SILVER	V	BRONZE	IV
11525.2374429	6.76484018265	6.56849315068	7.24429223744	18159.4977169	150.109589041	0.865296803653	0.716894977169	1808.99543379	18616960.2247	18.6153646091	12.0963798962	23.0415557138	76978377.1602	3240.20163128	20.9111662467	1.2023646556	366993.678927	35.6940639269	66.904109589	BRONZE	III		
12507.0	8.83495145631	5.32038834951	8.80582524272	17165.1650485	148.893203884	1.18446601942	0.592233009709	1996.16504854	18792145.3052	20.9271626457	10.115294471	29.4659169905	56603347.0103	2561.38606583	19.4188927624	0.436320485899	401163.516953	23.1650485437	45.8737864078	GOLD	III	GOLD	III
12313.9259259	6.8962962963	5.1037037037	8.51111111111	17890.5703704	168.42962963	1.57037037037	1.88148148148	1874.62962963	15804384.6348	16.1605036833	8.822042168	22.1615253573	59299470.8255	3477.5616944	32.7587197015	1.26820822348	297460.340448	11.4814814815	20.8814814815	GOLD	V		
12511.0575916	7.86387434555	6.0	7.80628272251	19928.9424084	181.455497382	2.12041884817	2.0	1867.04188482	18633750.5401	19.3373444647	10.4731315572	22.2178912853	70059472.0556	3926.13488108	34.7671791762	1.9146792528	309590.507123	10.7591623037	21.6701570681	GOLD	I	GOLD	I
12155.8082192	7.50684931507	8.30136986302	6.23287671233	20024.5342466	162.328767123	5.21917808219	0.739726027397	1874.89041096	19545496.2944	24.5126159965	13.5194211224	16.7272278686	60264553.3938	3980.5281853	64.8152010605	0.562476064221	278518.294064	7.95890410959	16.5068493151	DIAMOND	V	GOLD	V
14389.4193548	9.58064516129	7.01075268817	7.78494623656	24711.5483871	215.043010753	1.23655913978	0.47311827957	1969.02150538	19046052.2883	24.9451530831	6.37858355566	17.5755156464	102212500.647	4382.02299799	11.9376344086	0.252618961872	242309.679561	6.72043010753	11.4731182796	DIAMOND	IV	PLATINUM	II
11770.6666667	6.95833333333	5.97916666667	7.90625	21160.71875	157.770833333	4.17708333333	0.302083333333	1857.89583333	15725115.4916	15.6325340458	7.40619513587	21.60373076	82034829.9777	2746.65924911	62.2359217172	0.264294733045	285533.63043	4.42708333333	8.0	BRONZE	II		
12117.9305556	6.30555555555	3.90277777778	10.7222222222	19070.6805556	174.541666667	10.125	0.916666666666	1839.33333334	13105100.2687	13.0387400793	4.28260582011	27.9634093915	66187762.235	4832.69314374	231.458140432	0.775733024692	264118.555578	20.1111111111	30.3333333333	GOLD	II	PLATINUM	III
10206.1147541	5.96721311475	5.47540983606	4.55737704918	14959.5901639	141.573770492	1.88524590164	0.72131147541	1770.09836066	23673573.4012	20.3267184354	12.4285303422	14.0668679896	78406128.1054	4090.35030198	33.930543572	0.84440609721	531264.271498	18.737704918	53.3606557377	PLATINUM	II	PLATINUM	I
13271.7627119	8.50847457627	4.96610169491	7.35593220339	18302.2033898	186.79661017	7.20338983052	1.91525423729	1940.86440678	14778296.4702	16.5878274268	5.53780174628	19.889522342	46150057.1597	2744.17996918	166.178736517	1.14103749358	227931.454083	11.8983050847	21.3050847458	GOLD	V	PLATINUM	V
12167.0152284	7.23857868021	4.25888324873	8.18274111675	22588.2791878	172.025380711	1.31979695432	0.639593908629	1886.67005076	16899542.202	17.913498778	8.18140627938	26.1455912765	117340805.676	3247.97079808	36.3670802783	0.597255123144	355010.765934	52.7614213198	88.6040609137	PLATINUM	IV	GOLD	V
10900.1931818	6.64772727273	5.30681818182	5.625	15786.4659091	151.284090909	0.761363636365	0.920454545454	1680.81818182	15949280.0734	15.0588235294	10.1448306596	13.2379122104	60384337.0924	3517.15518048	10.5084670232	0.741321301248	342593.615407	18.9431818182	33.5909090909	SILVER	V	SILVER	V
11740.1436782	6.70114942529	5.83333333333	7.31034482759	16649.3965517	161.195402299	4.97701149425	0.862068965517	1819.33333333	17676097.9963	16.9623515693	10.1006035153	21.2220417832	53510826.2469	3971.32583378	52.2605507519	0.807124899366	327621.504622	8.83908045977	19.8505747126	GOLD	IV		
11095.375	5.73214285714	5.60714285714	7.60714285714	18012.1428571	126.25	2.75	0.607142857143	1942.57142857	14228167.9044	15.1904761905	7.10987375719	21.8963566196	60333238.5805	2398.0998332	46.712797619	0.30386577708	359307.158049	2.69642857143	6.71428571429	GOLD	V	SILVER	III
13131.9477124	6.1568627451	5.1568627451	7.24836601307	17236.2287582	216.640522876	4.07189542483	2.40522875817	1924.88235294	15375628.7296	14.5859543144	5.8692513369	17.4451095926	42101070.8612	4173.11802997	60.7162309368	1.64028685548	225752.184165	32.6993464052	59.4183006536	DIAMOND	III	PLATINUM	II
13189.1	7.58888888889	6.63333333334	5.25555555555	24666.0	205.511111111	0.266666666667	0.0222222222222	1834.86666666	13295966.554	19.059936766	7.47172538392	10.2619692864	109595979.475	2659.93383017	3.75609756098	0.0216802168022	179236.968654	42.0111111111	74.9555555556	GOLD	III	GOLD	V
11694.5520169	6.32271762208	5.86836518047	6.15286624204	32310.0785563	177.757961784	2.43949044586	1.01061571125	1811.71549894	19685233.831	17.4376777996	11.2370191765	19.2809129357	252786508.502	4932.58632177	62.6761379562	0.892926885547	360278.044324	218.363057325	443.492569002	PLATINUM	IV	SILVER	I
11650.2020202	6.07070707071	4.35353535354	7.32323232323	15473.7373737	150.080808081	1.05050505051	0.656565656566	1981.33333333	23335247.47	17.0709398822	6.69165617101	24.8556057776	62061998.5213	4565.40575248	21.0092057905	0.63358461294	492252.887239	9.81818181818	16.2323232323	BRONZE	IV		
10895.3522727	5.60227272727	4.64772727273	7.0	15972.7613637	158.954545455	0.511363636365	1.59090909091	1762.06818182	21934386.1826	12.2627579873	7.53382571445	21.1481597156	70368884.4669	5171.8015531	22.4762156448	1.31634763229	503680.746309	15.1136363636	29.1818181818	SILVER	II		
11393.3963964	5.4954954955	4.95495495495	6.50450450451	15031.9009009	147.189189189	1.14414414415	0.756756756757	1823.4054054	15599168.6531	12.177476436	5.10746695288	21.7796018785	37861113.9921	2959.56362727	24.6408385129	0.663174128842	216992.859972	10.3063063063	21.990990991	GOLD	IV	GOLD	V
12086.6439394	6.94696969697	5.50757575758	8.88636363637	16330.7878788	165.75	0.909090909091	1.56060606061	1947.62878788	14682333.0338	19.2522058382	8.82745235089	27.2970027657	50712825.0902	3001.32910955	16.9727746212	1.35382094757	268065.766335	39.9848484848	71.7727272727	SILVER	II	SILVER	V
11212.5348837	7.59302325581	8.43023255814	11.1860465116	19707.7325581	105.976744186	2.09302325581	0.453488372093	1806.8255814	14644647.4514	15.9733955598	15.9982399937	30.3348889943	69976437.6976	1747.80264199	35.8388242894	0.553189105099	287663.201016	18.1046511628	31.4186046512	GOLD	V		
12342.1666667	7.64705882353	5.4705882353	8.17647058823	15597.8137255	170.12745098	4.92156862745	0.0686274509804	1867.62745098	19419098.3188	23.7848308554	8.21812438651	21.2352543154	49423332.914	4374.02291173	49.2157676746	0.0598898106251	330021.023855	10.7941176471	18.5098039216	GOLD	V	GOLD	IV
11562.4753521	6.28169014084	5.05633802817	7.57042253521	16978.8591549	158.595070423	3.50704225352	0.454225352113	1893.85211268	22452999.465	18.7093092706	9.80685655261	24.4436327347	73327057.5529	4323.93683433	88.3078402195	0.429493155075	476394.573882	67.3274647887	124.774647887	SILVER	IV	BRONZE	I
12741.95	6.88333333333	6.61666666667	8.41666666668	18766.8	155.616666667	0.0	0.416666666666	1950.63333333	12667207.2574	17.8926699689	10.5169680782	15.5496765734	55986920.3527	3380.09421653	0.0	0.722144522144	225093.364741	4.16666666667	8.26666666667	SILVER	III	GOLD	V
13514.0	8.36842105263	6.54736842106	6.37894736842	18897.7578947	199.336842105	1.2	1.4947368421	1908.32631579	18544147.6757	19.8516284301	8.84879442195	15.6148920378	60285243.0599	4044.46309942	26.3196558704	1.43101439496	268115.056221	15.5157894737	25.9263157895	SILVER	V	BRONZE	IV
13099.3506493	8.19480519481	6.06493506493	7.72727272727	21401.8831169	189.805194805	0.0	0.584415584415	1956.07792208	25476439.8345	25.9941861681	10.74831127	21.4081079951	100907645.288	5447.35841856	0.0	0.642689838343	468065.765188	19.3116883117	37.0	SILVER	IV		
11943.1304348	7.72463768116	7.0	6.82608695652	19999.7681159	161.753623188	0.710144927537	0.0797101449276	1849.16666667	17348056.5776	22.4931739476	11.2426069473	18.3427003872	85568403.1025	4360.43172481	11.2371541502	0.0714534928303	317744.534637	8.91304347826	16.3188405797	BRONZE	II	BRONZE	III
12815.3146068	7.93820224719	4.81460674157	7.33707865169	15850.9775281	185.685393258	1.62921348315	2.02808988764	1888.07865168	17652911.2384	22.3754930446	8.13206005638	18.4420681746	54225663.7775	3431.10426644	54.0919335904	1.69553382221	318364.677346	29.7471910112	53.9662921348	DIAMOND	III	GOLD	V
11655.9545455	6.92424242424	5.22727272727	7.25757575757	18034.3787879	161.257575758	1.84848484848	0.484848484849	1855.24242424	13745502.8921	16.2897787398	8.13578643579	17.66002886	55940315.1155	2232.35194805	19.3696969697	0.269624819625	241625.749375	4.93939393939	9.63636363636	GOLD	II	GOLD	III
12604.5	7.13333333333	7.1	8.07777777778	21085.6555556	172.255555556	5.45555555555	1.25555555556	1883.87777778	14778453.5103	12.5533644569	8.71278555867	16.7860535325	67398608.4828	4195.11057268	176.798502957	0.776023965142	258070.186539	3.96666666667	7.08888888889	GOLD	V	SILVER	III
11245.0782609	5.49565217391	5.86086956522	7.28695652174	16208.3478261	141.669565217	0.965217391304	0.426086956522	1856.05217391	15602682.6314	12.0372929571	11.2941339422	24.2980919762	56930317.911	3226.18313731	24.869126043	0.461767090539	331889.508768	4.0	8.47826086957	GOLD	V		
12165.1681416	7.93805309734	6.56637168141	6.48672566372	17949.0442478	166.920353982	4.87610619469	0.53982300885	1814.87610619	18658236.9465	20.6732551964	12.0236097778	15.8648824829	56604123.1444	3527.6397115	60.409186045	0.36155673452	336319.718151	6.87610619469	13.9911504425	PLATINUM	II	GOLD	IV
11827.3726708	7.50310559006	5.17391304348	6.93167701863	18220.5465839	155.198757764	2.89440993789	0.186335403727	1898.09937888	19086242.7795	22.7625411081	8.05574247465	22.2255961103	72094177.6419	4001.74110464	20.9385546177	0.239120332565	364294.230473	13.2422360248	27.4968944099	GOLD	V	SILVER	V
