avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight	solo_q_tier	solo_q_division	flex_tier	flex_division
12399.0095238	6.93333333333	6.62857142857	6.27619047619	30091.2285714	128.066666667	2.86666666667	0.514285714286	1860.68571429	17951525.1419	16.8003713152	10.040170068	15.0723100907	163751604.708	2792.07537132	83.1644642859	0.440170068027	336039.519478	6.69523809524	14.4095238095	BRONZE	II	BRONZE	IV
11714.5625	5.796875	5.703125	5.796875	27701.359375	175.65625	4.59375	0.968749999999	1897.328125	17410091.3181	12.2166190295	6.42962715955	11.3944232724	163879862.753	4226.56664444	71.0668349847	0.550889227642	333060.643534	12.203125	28.0625	GOLD	V		
11338.1096774	5.33548387097	5.4064516129	7.42580645161	26596.683871	94.9935483871	8.03870967742	0.0516129032258	1801.2516129	12327587.1232	9.39771608273	10.0228558934	22.3937756598	121026590.057	2342.03427329	99.2650923495	0.0449904820703	236025.838886	16.2387096774	32.264516129	PLATINUM	III	PLATINUM	V
11308.088	6.544	6.952	5.888	24980.64	125.968	0.68	0.152	1827.808	16749211.9599	14.7428474323	10.6367275443	11.3418991597	108378333.974	3284.95274883	6.08310588235	0.148328664799	304760.955495	7.376	17.176	BRONZE	IV	BRONZE	III
11165.2088889	6.10222222222	6.48888888889	8.87999999999	26692.96	63.9022222222	7.07111111111	2.08888888889	1880.90666666	16656635.002	16.2863097643	9.72803479234	31.3928428731	144364606.636	1380.94746914	277.478987654	4.00648260381	347835.578121	55.6088888889	125.782222222	PLATINUM	V		
11831.9568345	6.39568345324	5.95683453237	6.58992805756	31941.7769784	150.582733813	6.94964028777	1.0071942446	1866.00719424	17114308.3115	15.907801259	9.39860861311	19.5522057354	232828306.68	4740.49073491	142.633093525	0.884652278177	343522.218573	21.5539568345	39.5611510791	GOLD	IV	GOLD	IV
12281.0372881	6.68474576271	5.23728813559	6.28474576271	26201.3728814	187.318644068	0.942372881357	1.24406779661	1870.02372881	16635622.4611	18.1632575694	7.53984369031	18.9784788522	147950258.425	3725.34107804	17.7301078583	1.16819038258	306676.902086	29.7661016949	55.9084745763	SILVER	V	SILVER	V
11876.7777778	6.61111111111	6.47222222222	8.05555555555	35492.8611111	156.402777778	5.09722222222	1.70833333333	1854.61111111	19035130.3455	15.5832931256	11.3445369222	24.2541040575	314900310.168	3978.8127154	97.3454415955	0.95460263303	366448.279642	12.625	23.5555555556	BRONZE	II	SILVER	IV
11283.4437086	6.19205298013	7.82119205298	7.72185430463	30292.8211921	79.2185430464	2.54966887417	0.0596026490066	1944.94701987	15143635.5227	16.729653742	13.1895368476	21.3321912515	158430309.084	1559.53034678	47.853975442	0.0764716184095	328405.128747	12.2913907285	25.2119205298	PLATINUM	V	SILVER	III
11267.4848485	6.09090909091	5.59090909091	5.57575757576	22435.0606061	119.96969697	0.151515151515	0.590909090909	1732.1969697	6999540.60383	8.56250819887	4.70644759281	12.7414567756	45509339.253	968.42419323	1.46103896104	0.350042634134	107336.448692	10.7121212121	19.7575757576	SILVER	V	BRONZE	II
12993.8651079	8.28597122302	6.17625899281	5.23021582734	27689.9604316	160.697841727	2.17985611511	0.0143884892086	1833.94964029	20774644.0346	23.4272817785	8.3704129668	13.6872157369	143026800.842	4939.0156916	27.5413445068	0.0245691940308	317697.363305	62.5161870504	116.604316547	SILVER	V	BRONZE	II
13893.4482759	11.2413793104	6.93103448276	8.24137931034	34752.9310345	82.3448275862	16.7068965517	0.293103448276	2016.75862069	24633122.8304	47.6087559162	9.87924273159	20.995481181	214443821.259	1550.09115393	397.521534821	0.217590714447	356753.967557	12.4137931034	22.1034482759	SILVER	III	BRONZE	IV
11356.8556701	6.50515463917	5.79381443299	7.17525773196	27800.1443299	68.7010309278	3.51546391753	0.958762886597	1827.04123711	14660809.9658	14.3137920087	9.3053499632	15.4339558168	123587514.481	1349.8673785	64.4476062773	0.588162150373	292082.848996	4.49484536082	10.5051546392	SILVER	III	BRONZE	I
11642.3071429	6.70714285714	6.54285714286	5.60714285714	26541.8571429	122.678571428	13.2928571429	1.15714285714	1806.20714286	20037106.7692	21.3568574533	11.0549919908	13.4647420042	133574895.776	4577.09824168	168.100796888	1.10350426134	343662.166803	9.37142857143	21.6857142857	SILVER	III	BRONZE	II
11011.1813472	6.43523316062	5.64248704663	7.32642487048	27774.7357513	76.6113989637	0.165803108808	0.694300518135	1836.74611399	13668224.0094	14.2738768863	9.15487861347	22.885806098	134667016.904	1456.90695105	2.71070811744	0.490915937918	325605.93806	12.8341968912	25.5595854922	PLATINUM	IV		
11720.2346939	9.13265306122	5.69387755102	5.12244897959	29137.5408163	84.2040816327	2.59183673469	0.387755102041	1735.93877551	20984305.8511	29.4082247793	10.6543940271	9.48254209483	207354613.977	2498.10888455	35.0571428571	0.287323298114	337465.894299	12.4285714286	25.8163265306	PLATINUM	II	PLATINUM	III
11043.8027778	6.02777777777	5.8	7.03888888889	17709.5916667	142.930555555	0.763888888889	0.0	1847.24166667	15469954.839	15.4946859904	10.4968276973	19.4465016104	68824013.9791	2795.90849437	10.2917069243	0.0	338158.404859	177.363888889	330.788888889	SILVER	III	GOLD	IV
10229.2539682	5.1746031746	8.3492063492	5.77777777778	27696.5079365	89.5873015874	15.6825396825	1.07936507937	1773.61904762	14257579.7069	13.5974747475	9.44716209716	15.9037277537	105573663.607	1911.12065897	195.583140933	0.667580567582	271666.200024	5.25396825397	11.6031746032	SILVER	IV		
12117.4418605	7.53488372093	5.05813953488	6.8023255814	26236.3372093	70.7325581395	4.97674418605	0.348837209302	1855.55232558	12529753.3453	16.4359458371	5.74912350247	13.2737012987	88387454.9954	1012.8951714	113.035162464	0.24349265076	199215.016399	13.6976744186	26.0	SILVER	V	BRONZE	IV
11997.6891192	6.55958549223	6.22797927461	5.44041450777	27489.1502591	121.165803109	1.09844559586	0.165803108808	1811.38860104	12736703.1634	14.2720979222	6.68815785539	12.7888331875	122896287.184	1731.71976968	21.7565271516	0.225488975618	215373.153089	6.21761658031	12.5958549223	PLATINUM	V	GOLD	II
12144.43	6.4	5.84	7.11	33204.25	96.13	1.6	1.04	1924.95	17857856.4058	13.2230620803	11.1895983274	16.3951386957	256247474.743	2765.72825974	36.4046555024	0.484424530578	388512.031979	10.17	16.48	PLATINUM	V	GOLD	I
11855.3791209	5.82417582418	5.57142857143	6.80769230769	28469.5604396	143.434065934	0.153846153846	0.747252747253	1911.60989011	17287376.4927	15.1070393684	12.080907927	24.478379921	183666236.654	3841.15680092	3.44615384615	1.15731356023	313711.87724	39.9285714286	72.7032967033	PLATINUM	IV		
11879.5844156	5.24675324676	5.64935064935	5.5064935065	32315.4025974	178.116883117	6.45454545455	1.20779220779	1893.20779221	16020362.9471	10.7535542964	7.00731000017	11.2795366795	191714429.904	4209.10453375	112.542110013	1.11343412058	271724.00688	10.8311688312	20.5324675325	GOLD	III		
11409.5166667	4.41666666666	4.71666666667	7.25	32552.15	125.333333333	23.15	1.36666666667	1896.5	12984459.1974	8.37183760684	8.90959401709	20.5545512821	164765699.428	1937.58032051	414.967777778	0.87764957265	250322.544038	7.06666666667	13.6333333333	PLATINUM	V	SILVER	III
12270.6981132	8.28301886793	7.64150943397	6.33962264151	37993.3584906	165.849056604	0.301886792453	0.0188679245283	1939.16981132	10523345.7944	19.8800929724	12.2793273174	15.9174186491	196620174.613	1907.1685808	4.72518457753	0.0184577522559	217978.292042	16.5660377358	40.1698113208	SILVER	I	SILVER	III
11827.7248322	7.04697986577	6.18791946309	6.99328859061	25130.1275168	149.261744967	1.52348993288	0.281879194631	1828.9261745	14774677.4816	14.1415561415	8.30376850964	14.4597834772	94435753.3006	2821.97820124	23.9222488548	0.408086981997	289229.72447	12.3355704698	20.9597315436	BRONZE	II	BRONZE	V
10786.1123595	5.91760299626	6.03745318352	5.88389513109	25268.835206	124.872659176	2.88014981273	0.812734082397	1789.79026217	18869322.3377	16.1725985594	10.5874065163	19.5441081239	161630137.485	4144.39684726	37.1544793611	0.684760569552	356170.807062	16.1573033708	30.2134831461	BRONZE	V	BRONZE	I
11641.5294117	7.0	6.57352941177	6.67647058823	29224.2941176	64.7794117647	2.07352941177	1.44117647059	1947.85294117	16099474.0805	17.2642773893	12.0129919101	21.9412707391	155856566.726	1022.58262204	38.8807932264	0.926007815713	331264.614708	9.20588235294	19.7647058824	GOLD	V	BRONZE	I
11258.3836478	5.52830188679	5.98113207547	6.00628930818	25052.3081761	125.666666667	4.25786163522	1.06918238994	1772.71698113	11429802.0317	11.5681411654	7.20430829088	12.4732786082	75153020.8058	2278.68757053	54.4160425405	0.806832976187	168283.973356	5.38364779874	10.1194968553	GOLD	I	SILVER	III
10699.2264151	5.77358490566	6.58490566038	5.54716981132	28957.7169811	114.358490566	2.7358490566	0.886792452831	1787.73584906	12151776.9489	14.1825737156	9.55479866046	11.8878420322	143948135.235	1831.68728457	36.388336192	0.417906150453	240314.974034	4.09433962264	7.41509433962	SILVER	V		
11529.127451	5.8137254902	7.10784313725	5.92156862745	28999.4019608	112.147058823	1.62745098039	0.00980392156863	1799.92156863	22437476.9585	18.9891446068	11.6718241351	18.6328660593	207496697.429	2524.06577481	20.3098834128	0.00910364145658	365302.224073	14.5	29.9803921569	BRONZE	III	BRONZE	III
13938.7395833	8.84375000001	4.72916666666	4.67708333333	31326.40625	190.40625	9.19791666665	0.4375	1888.10416667	20881989.6608	23.6976835665	7.52893356643	10.711414627	190712360.027	5266.70339452	92.0539651322	0.337956487956	272526.327921	12.9375	22.9166666667	SILVER	IV		
11659.7042801	7.74319066148	6.74708171206	6.37743190662	29149.7821012	116.630350195	3.46692607004	0.482490272374	1820.28015564	16569616.6221	21.6743573661	9.62660975548	16.8248524762	168713705.442	2581.59861353	64.248797074	0.361989901699	294055.362126	15.3385214008	34.8677042802	GOLD	IV	SILVER	V
11777.8685446	5.05164319249	4.30516431925	5.96713615024	28900.9530516	139.464788733	3.06572769953	1.24882629108	1849.54460094	16853559.1663	9.66025529638	5.73461950851	16.3408463594	165142116.157	4480.371256	91.1865054882	0.77360839669	326470.847343	34.0093896714	58.6056338028	SILVER	IV	BRONZE	I
11908.0797546	6.41717791411	5.13496932516	6.46012269939	26486.8895706	155.165644172	1.62576687116	0.374233128834	1890.48466257	15511275.5188	15.6703583227	7.95992700211	16.6102906807	162677724.996	3330.89792861	37.2183672666	0.279722578036	306050.494735	19.6380368098	32.4846625767	GOLD	V	SILVER	V
10529.5	5.56	5.18	4.92	23678.98	164.3	11.84	1.04	1634.94	19065126.4659	20.8944285714	9.48676190476	12.6894285715	166762604.645	4580.86033333	106.740857143	1.02271428572	334726.478095	6.74	14.12	GOLD	III		
14656.5777778	11.0	7.87777777778	7.78888888889	34747.2	136.922222222	0.266666666667	0.355555555555	1988.35555556	13403921.1254	27.5401322751	9.10904761905	14.593994709	128896565.63	3373.15780423	5.86666666667	0.31291005291	147115.599021	5.63333333333	8.35555555556	SILVER	V	BRONZE	II
11346.4141414	6.80808080808	8.42424242424	5.9595959596	27697.1313131	113.676767677	0.0	0.404040404041	1858.57575757	21744020.6172	22.0467652718	11.8086820587	17.1965969216	132981673.857	3253.76752044	0.0	0.591245791246	368618.956902	5.30303030303	16.8383838384	SILVER	V	BRONZE	III
12135.7288136	5.03389830509	5.06779661017	6.22033898306	25870.220339	176.423728814	1.93220338983	0.999999999999	1823.22033899	18820770.1763	8.76032357473	8.31583632939	15.2560006848	177175104.312	6184.06864407	25.8686440678	0.539256976545	352410.156745	14.6271186441	24.7966101695	PLATINUM	I	DIAMOND	V
11983.7272727	7.26573426573	6.29370629371	6.22377622378	28861.5664336	131.538461538	2.92307692308	0.13986013986	1828.69230769	17733989.9167	22.2555674584	8.5718848198	11.6846295654	152471800.956	3341.30155594	68.3592014285	0.153375490126	294694.103918	7.04895104895	14.3566433566	SILVER	II	SILVER	IV
13643.4923077	8.63076923077	5.58461538461	7.84615384615	31466.9692308	83.1230769231	0.753846153846	1.78461538462	2022.96923077	10199610.8443	10.5745804196	7.22075757576	15.022972028	117723279.634	1506.55635198	30.782051282	1.53998834499	191185.05944	6.29230769231	10.3846153846	BRONZE	II	BRONZE	III
11986.3274336	7.83185840707	8.01327433628	4.97345132743	29923.2079646	113.915929204	2.31415929204	0.0884955752212	1793.02654867	16430232.8074	21.6958325021	10.4688932927	9.90927641935	139792051.891	2577.68320712	29.8196304336	0.0774119164355	251763.126528	13.2743362832	23.3982300885	PLATINUM	III	PLATINUM	IV
12387.6836735	7.63265306122	5.31632653061	7.34693877551	31085.0	76.8469387755	0.0	1.92857142857	1915.23469388	12211186.0108	11.6675170068	8.2249787415	20.4336096939	189385782.993	1470.50452806	0.0	1.35406037415	246385.240285	9.57142857143	15.612244898	PLATINUM	V	GOLD	V
11706.7131783	6.34108527132	5.93798449612	7.3488372093	26094.2170543	152.372093023	2.60465116279	1.47286821705	1910.82945736	13214012.0662	14.5976428033	8.32639297328	23.1108152693	136728856.529	3058.14255247	94.084622232	0.713468837704	270504.443805	25.1240310078	42.7674418605	PLATINUM	V	GOLD	III
10669.2328767	6.56164383562	5.98630136986	6.02739726027	26197.2465753	96.01369863	1.12328767123	0.109589041096	1645.24657534	18057442.8864	19.9919461502	10.9018684722	17.2066236288	155094242.672	3134.98152522	20.317440823	0.0936965307301	323117.379037	12.0821917808	21.6849315068	SILVER	V	BRONZE	III
12004.1923077	7.23076923077	4.94615384615	5.77692307692	26222.2	155.169230769	0.276923076923	0.230769230769	1860.11538462	15747871.6984	18.0573661426	5.52443293549	13.053532783	123696966.574	3428.29751485	2.77165991903	0.0863327023853	294109.325761	8.54615384615	15.9076923077	SILVER	III	SILVER	IV
12131.3513514	6.08108108108	5.28378378378	7.31081081081	32778.3783784	147.445945946	6.24324324324	0.702702702703	1890.74324324	11241691.1644	12.74002574	7.99935649936	11.7543704419	164712360.248	2906.73184792	48.0393339769	0.269412269412	200516.271343	4.16216216216	6.78378378378	SILVER	IV	BRONZE	II
11073.0891473	5.19379844961	5.43023255814	6.22868217054	25976.6860465	136.759689923	8.97674418605	1.68217054263	1757.97286821	16706649.8965	13.0927437908	9.23909014471	18.377337653	152334903.497	3590.50339194	126.887321349	0.979007405171	325315.340061	42.8178294574	75.023255814	SILVER	V	GOLD	V
12213.1648352	9.16483516483	4.83516483517	4.63736263736	22603.2197802	172.846153846	4.18681318681	0.186813186813	1646.41758242	23368022.0931	33.1499588847	8.58700755027	9.4810944158	100023705.83	4928.53818681	59.1001887568	0.121479031173	356291.656913	18.2417582418	28.4285714286	BRONZE	II		
11464.5641026	6.05128205128	6.03846153846	4.5641025641	29173.9102564	142.935897436	0.358974358974	0.128205128205	1674.05128205	18497068.6432	14.5336691087	14.6214896215	13.8275946276	229978365.528	2103.12905983	3.98656898657	0.110500610501	332848.978419	8.05128205128	11.7692307692	BRONZE	I		
12378.7090517	8.92241379311	7.95474137931	6.54956896552	31311.6788793	94.2413793104	1.48491379311	0.185344827586	1824.80818965	16281073.2624	24.4990575138	12.3760533785	16.5748700666	166993092.644	2053.06188422	31.6630223716	0.154555602997	254842.307864	43.5668103448	95.0	SILVER	V	SILVER	V
11586.8358209	6.65671641791	6.44776119403	7.77611940298	28374.1492537	72.5671641791	14.9850746269	1.38805970149	1760.44776119	8823655.39212	9.26787855594	6.73406684526	21.7810817706	92297141.6872	812.653929072	169.145567037	1.16130884041	144318.693532	5.88059701493	10.7910447761	GOLD	III	SILVER	IV
12330.45	6.45	4.975	6.5375	27905.375	168.425	0.0	0.525	1900.775	11755231.975	11.9102272727	7.09117250086	13.7548328109	143443130.894	3114.4738767	0.0	0.3944161442	235083.932578	9.6	18.25	SILVER	V	SILVER	V
11316.7889908	6.70642201835	6.1009174312	7.29357798165	26205.1100917	59.1376146789	0.990825688074	0.48623853211	1816.20183486	11398306.3888	11.9024623586	9.08186694741	15.9730368811	99369097.1531	594.409272071	18.0169323708	0.234747079762	234707.077977	20.3486238532	36.9816513761	SILVER	II	SILVER	II
11109.3108108	6.2027027027	7.33783783784	7.59459459459	31060.6351351	81.4459459459	4.63513513514	0.081081081081	1808.06756757	7297772.24144	10.2852352352	6.64304304303	14.2264264264	88105687.7056	1023.01151151	73.7855355355	0.0558558558559	139653.594845	7.21621621622	12.4864864865	SILVER	III	SILVER	V
11888.4647888	7.53521126761	5.16901408451	8.15492957747	28270.2253521	77.4084507042	8.45070422537	0.183098591549	1822.95774648	12894045.1453	17.3519871165	4.91520362485	20.6866306365	94626664.9392	1072.57811988	252.489354733	0.177393820286	194300.166383	14.4366197183	28.0422535211	BRONZE	III	SILVER	V
10991.1746032	6.65079365079	6.45238095238	6.1746031746	24668.8333333	99.126984127	2.88888888889	0.5	1753.88888889	19759701.0477	18.6339943014	11.7816746969	17.9051491509	122972983.724	2964.90192787	58.9671126112	0.468492430357	390913.0928	18.6349206349	37.8095238095	SILVER	III	BRONZE	III
11503.5172414	5.47126436782	6.0	7.49425287356	27672.8045977	105.816091954	4.1724137931	0.35632183908	1896.7816092	9812562.97956	9.15090146125	6.37476571959	15.0354903717	82852620.5366	1477.34142741	108.391550978	0.45844736362	177701.554884	8.4367816092	17.6436781609	PLATINUM	V	SILVER	III
12125.9320988	6.17901234568	4.90740740741	6.8024691358	24260.191358	118.358024691	11.8333333333	2.04320987654	1826.41358025	17584267.6735	16.9753831302	7.49240798639	17.8023827339	108820919.61	3495.5713739	248.045795366	1.63533026473	283598.521017	23.2098765432	44.8024691358	SILVER	IV	BRONZE	IV
10462.6702128	3.71276595745	3.74468085106	6.51063829787	22525.3297872	96.9574468085	6.32978723404	1.54255319149	1799.88297872	19214060.6725	11.0105393387	4.71063634044	19.2531895319	111478539.871	4086.07142935	171.793454337	1.81846673375	334294.001451	9.18085106383	20.2978723404	BRONZE	I	BRONZE	I
13039.0983607	10.0819672131	6.13114754098	7.14754098361	25360.3770492	148.163934426	1.4262295082	0.44262295082	1826.91803279	12510554.418	20.4774590164	6.16598360656	11.7008196721	65965964.0424	2659.30191257	15.6338797814	0.195355191257	192888.95082	3.16393442623	5.19672131148	SILVER	V	BRONZE	III
11236.147541	6.37704918033	6.60655737705	5.45081967213	24531.3442623	117.901639344	7.36065573771	0.0163934426229	1859.86065574	16998976.9318	19.5883576445	14.4088477257	14.3893459843	130546758.626	2641.73459931	44.1048817825	0.0157011102045	311305.971396	14.5819672131	26.4590163934	BRONZE	III	BRONZE	III
12837.8015267	6.90076335878	6.28244274809	6.42748091603	26465.9160305	153.282442748	5.87022900764	0.160305343511	1900.12213741	15210861.5211	16.8551456495	9.89114082482	12.1562014639	85395941.8381	3682.10830979	58.9572056442	0.124147004395	224766.259839	7.5572519084	13.9160305344	DIAMOND	V	DIAMOND	III
11744.1259259	5.90370370371	5.34814814815	8.18518518518	29916.2851851	75.237037037	2.41851851852	0.900000000002	1906.95555556	18766344.9761	13.6299980656	9.23997931705	27.7967735467	185079090.159	1726.96458911	48.8108834021	0.466522822915	398181.812327	42.1888888889	83.7037037037	PLATINUM	II	PLATINUM	II
11731.6545455	8.41818181817	7.81818181819	6.63636363636	28043.4181818	128.381818182	3.6	2.0	1658.96363636	25972020.0046	34.3883313656	13.4515348288	13.4485635577	183757458.173	4089.34508068	65.0552735144	2.07290436836	360474.202775	3.09090909091	5.8	GOLD	V	SILVER	III
10832.3137255	5.60784313726	5.52941176471	7.37254901961	27224.6666666	81.7254901961	0.686274509804	0.745098039215	1833.17647059	14842376.0102	9.35620915033	6.58707334786	19.775308642	122423300.204	893.721931736	8.01307189542	0.404575163399	345791.597386	7.60784313725	15.4705882353	GOLD	IV	SILVER	I
12552.7731959	8.74742268041	5.43298969072	5.37628865979	27306.3505155	115.515463917	6.31958762887	0.190721649484	1834.11340206	24203468.4384	36.3623716246	7.47672886052	15.0774458759	182390563.261	4153.65912451	80.6166737265	0.208705080617	355027.521392	12.4381443299	21.8144329897	SILVER	V		
12032.3703704	6.35185185185	7.12962962963	6.66666666667	30747.0555556	128.185185185	1.25925925926	1.2037037037	1975.5	8197806.76273	11.114021164	4.4223324515	9.32268518519	72079770.5473	2047.21664462	11.8125	0.69007936508	135665.422332	2.48148148148	4.85185185185	BRONZE	II	SILVER	IV
12824.3333333	9.75213675214	7.73504273504	7.42735042735	32446.7008547	95.7606837607	4.49572649573	1.31623931624	1838.24786325	13347476.9815	25.5763074742	10.3254779918	14.4558106026	127729811.109	1347.11662236	76.3589960332	1.12394784553	213154.808047	16.2820512821	26.9316239316	BRONZE	I		
11513.7349397	6.55421686747	6.15662650602	6.59638554217	26938.753012	101.343373494	0.469879518072	0.590361445783	1803.51204819	13683565.0591	12.2359115032	8.31444587875	17.1815117613	113433487.646	2993.40782415	14.9028614458	0.465851501243	258555.199683	20.1686746988	35.3975903614	SILVER	IV		
11330.5897436	7.41025641026	7.51282051282	6.5641025641	34990.3717949	111.358974359	1.39743589744	0.0	1782.73076923	14327693.3078	21.1924399674	10.1856692809	15.5198737516	209507945.41	2970.27114054	23.3223208416	0.0	278964.695931	3.60256410256	7.02564102564	BRONZE	II		
12653.6	6.8	5.38	8.56	29263.2	115.28	5.88	1.36	1959.2	11859951.4209	9.73328571429	5.65114285714	17.2394761905	119124496.97	1375.75447619	203.502333333	0.505285714286	229885.463286	6.46	10.56	SILVER	II	SILVER	II
11114.5846154	6.14615384616	6.24615384616	5.88461538462	27063.8230769	108.169230769	3.53076923077	0.5	1722.79230769	17119889.1895	14.7519108006	7.74437490046	15.4970308436	133375398.453	2847.61912373	52.2742103307	0.428339172905	306979.744815	5.4	11.4153846154	GOLD	II	SILVER	I
12269.7142857	6.47142857143	5.9	6.02857142857	30241.1142857	175.271428571	1.5	1.0	1859.48571429	14275010.6327	12.6766938776	7.83788435374	15.3169115646	201096238.229	3386.75548299	29.0186666667	0.535027210884	251773.289191	8.28571428571	12.7714285714	PLATINUM	III	GOLD	II
11434.3867925	7.35849056604	7.68867924528	6.02358490566	26587.4764151	86.9716981134	1.75	0.0188679245283	1834.11792453	18240219.8523	22.3936141126	11.3220859137	15.9817885375	130233777.48	2738.74182405	26.6512379916	0.025786163522	331943.675054	17.7169811321	34.0283018868	GOLD	IV	SILVER	V
