avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
9256.13461539	3.09615384615	6.40384615385	11.0384615385	28571.1538462	39.5961538462	0.211538461538	0.0961538461538	1861.44230769	10332374.9059	4.44794871795	9.91006410257	42.9151923077	170935523.177	412.67775641	2.23384615385	0.194423076923	329334.198846	6.75	14.9230769231	
10653.22	5.6	6.52	10.1	29098.66	93.88	3.6	2.02	1794.96	7652291.34267	7.10833333334	7.28583333333	23.5805	122608225.802	1312.34816667	61.3541666667	0.653666666667	169205.792	3.5	5.88	
10380.9102564	4.23076923077	7.21794871795	10.2948717949	25314.3461539	54.0	3.24358974359	0.24358974359	1843.91025641	16325469.9103	6.51555944056	10.7082750583	38.818006993	130610520.209	1496.62808858	24.9542540793	0.381701631702	421039.869406	13.2051282051	28.9743589744	
9823.70588236	2.70588235294	4.33823529412	13.9852941176	24262.6029412	62.044117647	2.70588235294	0.632352941176	1902.80882353	13196927.1687	3.62512531329	8.66208167477	56.3229083739	167128527.76	1440.17438265	99.0595754092	0.421540984814	453286.059999	7.08823529412	11.2058823529	
9688.30275229	3.04587155963	6.07339449541	10.504587156	24182.0091743	86.2844036697	1.26605504587	1.02752293578	1785.67889908	11662583.87	4.68510582649	9.21725213265	36.6531868663	106678562.16	2300.28199742	32.7750382263	0.709158216643	315340.54082	14.2844036697	27.5871559633	
11260.1944444	5.04166666667	6.98611111111	10.7083333333	30339.1527778	101.125	0.0	0.638888888889	1857.75	18325824.8431	11.9256508538	11.3585452742	32.6396960678	210874798.958	3631.09507726	0.0	0.747047859548	364965.455718	6.69444444444	12.0277777778	
10804.0847457	5.40677966102	3.30508474576	10.8983050848	29726.9152543	56.8813559322	4.38983050847	0.0	1838.08474576	12673836.3047	9.87131759484	5.19536924939	38.6626311541	171619280.478	920.724979823	78.220338983	0.0	351117.590597	23.2033898305	39.9830508475	
11227.2621359	4.94174757282	6.52427184466	12.7475728155	29094.961165	100.106796116	4.87378640777	0.737864077671	1942.20388349	13149865.841	11.5697019036	8.52229215664	40.0227745784	125350708.83	2714.6757965	111.667938049	0.961821845665	286991.305756	11.4660194175	18.6893203883	
11146.8421052	6.22368421052	4.01315789474	7.97368421053	24982.6973684	161.013157895	1.15789473684	0.75	1721.98684211	27896290.1727	22.8927033493	8.23188463583	28.9674109516	213567628.188	7216.44288942	52.0233918129	0.430329611908	523402.952459	27.9736842105	44.1315789474	
9638.42857143	1.41071428571	5.55357142857	12.625	24624.9107143	37.5357142857	1.10714285714	2.14285714286	1852.75	8796667.01523	2.34219269103	5.07343576966	42.4379844962	102666275.193	397.258305648	2.04761904762	0.992870985607	213930.966293	20.2142857143	33.6071428571	
