avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
12801.6666667	9.68518518519	5.64814814815	6.75925925926	23144.7962963	156.0	13.8518518519	1.24074074074	1857.92592593	13692611.812	21.3828584995	9.15921177589	15.5586419753	76086389.2324	1839.17711301	102.343566002	0.933671652422	220016.314554	7.27777777778	11.4814814815	
12194.4868421	7.47368421053	6.27631578947	5.59210526316	26594.6447368	110.657894737	7.09210526314	0.763157894738	1896.26315789	22857628.8698	23.6916087149	7.73956984708	11.2101010101	144061537.215	2815.01183253	135.050828818	0.728513560528	345100.408837	5.59210526316	11.3684210526	
11671.6176471	8.10294117647	6.95588235294	7.14705882353	23156.8235294	124.25	2.75	1.17647058824	1847.72058824	19315069.8531	29.6962694169	11.1595365419	16.7219755326	97832646.1497	3072.9614846	60.4695272048	0.637517507003	347199.970724	5.58823529412	10.3235294118	
11763.2424243	7.0303030303	6.21212121212	5.60606060606	24499.6363636	160.121212121	3.72727272727	0.5	1813.86363636	19531326.0944	22.9713684464	8.40826118327	11.9918951419	124404235.601	3033.0477393	50.8387205388	0.382936507936	336682.206939	4.65151515152	10.1212121212	
11827.0736196	8.61963190184	6.46012269938	6.56441717791	24367.9386503	105.288343558	1.50306748466	1.63190184049	1837.12269939	15487617.8622	21.3743461513	11.6373566649	17.9587803691	115045629.276	1809.62753533	36.320983777	1.53554072584	275453.984646	12.8773006135	25.4294478528	
11061.2	5.63076923077	6.93846153846	5.24615384616	25218.4153846	123.107692308	1.81538461538	0.353846153846	1894.87692308	23288520.3379	15.4747534517	12.2821857629	13.3075219652	148609301.457	4086.23514434	34.2082123005	0.294118701811	514716.306545	12.3538461538	25.8615384615	
11698.36	9.10000000001	6.16	6.12	23266.56	142.48	5.34	0.64	1844.58	16827177.0324	32.6576666667	10.5865	12.5533809524	98861345.7218	2021.41369048	87.7105238097	0.496023809524	365587.846381	5.06	11.6	
10598.6	7.64	6.66	5.62	22175.34	96.1200000001	1.32	0.979999999999	1823.54	14677382.5297	23.985	7.305	9.92066666668	71565465.1243	2266.72833333	9.24	1.05033333333	307602.703333	2.48	7.32	
12749.1333333	6.56666666667	5.3	6.21666666667	27748.0666667	182.516666667	2.7	1.5	2027.06666667	15041744.0467	11.152114899	7.36991792929	14.8917613636	132779118.107	3895.3875947	54.5815340909	1.34002525253	284716.417172	5.81666666667	13.6333333333	
10759.6338028	8.74647887324	6.33802816902	6.45070422535	21258.6056338	96.4647887325	5.47887323944	0.323943661972	1756.07042254	13029788.9777	20.6320590208	10.2263032742	14.7462639473	62236293.0221	1820.15842784	91.6808289128	0.363642460826	267585.319448	6.64788732394	12.9718309859	
